longitude,latitude,fuel_type_code,fuel_type_label,flammability
152.81245647321632,-27.30924048480959,220,Open forest,0.82
152.8133648143501,-27.309110363675043,120,Closed forest,0.6
152.8142731533608,-27.30898023690924,631,Grassland,0.82
152.8151814902483,-27.308850104512157,631,Grassland,0.82
152.81608982501248,-27.30871996648385,230,Low open forest,0.75
152.81699815765333,-27.30858982282433,631,Grassland,0.82
152.8179064881707,-27.308459673533616,631,Grassland,0.82
152.81881481656453,-27.308329518611714,631,Grassland,0.82
152.8197231428347,-27.308199358058665,631,Grassland,0.82
152.82063146698118,-27.30806919187447,631,Grassland,0.82
152.82153978900388,-27.30793902005915,631,Grassland,0.82
152.8224481089027,-27.30780884261273,631,Grassland,0.82
152.82335642667758,-27.30767865953521,631,Grassland,0.82
152.82426474232835,-27.307548470826646,930,Wildland urban interface 2,0.55
152.82517305585503,-27.307418276487017,930,Wildland urban interface 2,0.55
152.8260813672575,-27.307288076516375,631,Grassland,0.82
152.82698967653565,-27.307157870914722,631,Grassland,0.82
152.8278979836894,-27.307027659682063,631,Grassland,0.82
152.8288062887187,-27.306897442818457,631,Grassland,0.82
152.82971459162349,-27.30676722032389,631,Grassland,0.82
152.83062289240357,-27.306636992198364,631,Grassland,0.82
152.83153119105896,-27.306506758441945,631,Grassland,0.82
152.83243948758954,-27.30637651905462,631,Grassland,0.82
152.83334778199523,-27.306246274036432,230,Low open forest,0.75
152.83425607427594,-27.306116023387364,220,Open forest,0.82
152.8351643644316,-27.305985767107465,220,Open forest,0.82
152.8360726524621,-27.305855505196728,930,Wildland urban interface 2,0.55
152.83698093836736,-27.305725237655206,930,Wildland urban interface 2,0.55
152.83788922214734,-27.30559496448289,930,Wildland urban interface 2,0.55
152.8387975038019,-27.305464685679823,631,Grassland,0.82
152.839705783331,-27.305334401245993,930,Wildland urban interface 2,0.55
152.8406140607345,-27.305204111181435,930,Wildland urban interface 2,0.55
152.84152233601236,-27.305073815486182,631,Grassland,0.82
152.84243060916452,-27.304943514160215,631,Grassland,0.82
152.84333888019083,-27.30481320720359,631,Grassland,0.82
152.84424714909125,-27.304682894616324,220,Open forest,0.82
152.84515541586566,-27.30455257639839,220,Open forest,0.82
152.84606368051402,-27.304422252549863,930,Wildland urban interface 2,0.55
152.8469719430362,-27.30429192307072,930,Wildland urban interface 2,0.55
152.84788020343217,-27.30416158796102,631,Grassland,0.82
152.79807192636179,-27.312113315149258,110,"Tall, closed forest",0.65
152.7989803077386,-27.31198328320946,110,"Tall, closed forest",0.65
152.79988868699357,-27.31185324563807,110,"Tall, closed forest",0.65
152.80079706412667,-27.311723202435086,110,"Tall, closed forest",0.65
152.80170543913778,-27.311593153600533,210,Tall open forest,0.85
152.8026138120268,-27.311463099134425,210,Tall open forest,0.85
152.80352218279373,-27.311333039036818,210,Tall open forest,0.85
152.80443055143837,-27.31120297330767,110,"Tall, closed forest",0.65
152.8053389179607,-27.311072901947036,110,"Tall, closed forest",0.65
152.80624728236063,-27.310942824954928,110,"Tall, closed forest",0.65
152.8071556446381,-27.310812742331382,110,"Tall, closed forest",0.65
152.80806400479295,-27.310682654076388,110,"Tall, closed forest",0.65
152.80897236282516,-27.31055256018997,220,Open forest,0.82
152.8098807187346,-27.310422460672164,120,Closed forest,0.6
152.8107890725213,-27.31029235552297,220,Open forest,0.82
152.811697424185,-27.310162244742415,220,Open forest,0.82
152.81260577372572,-27.310032128330523,120,Closed forest,0.6
152.81351412114338,-27.3099020062873,510,Tall shrubland,0.78
152.8144224664379,-27.30977187861278,631,Grassland,0.82
152.81533080960912,-27.309641745306966,631,Grassland,0.82
152.81623915065703,-27.309511606369895,631,Grassland,0.82
152.81714748958152,-27.309381461801564,631,Grassland,0.82
152.8180558263825,-27.309251311602,631,Grassland,0.82
152.8189641610599,-27.309121155771248,920,Wildland urban interface 1,0.7
